churn,age,housing,credit_score,deposits,withdrawal,purchases_partners,purchases,cc_taken,cc_recommended,cc_disliked,cc_liked,cc_application_begin,app_downloaded,web_user,app_web_user,ios_user,android_user,registered_phones,payment_type,waiting_4_loan,cancelled_loan,received_loan,rejected_loan,zodiac_sign,left_for_two_month_plus,left_for_one_month,rewards_earned,reward_rate,is_referred
1,24,NA,NA,0,0,0,0,4,36,0,0,8,1,1,1,1,0,0,Weekly,0,0,0,0,Sagittarius,0,0,20,0.67,0
0,29,R,530,12,1,89,12,0,159,0,0,13,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Aries,0,0,36,1.2,1
0,33,O,477,3,0,4,3,0,6,0,0,4,1,0,0,0,1,0,Semi-Monthly,0,0,0,0,Leo,0,0,1,0.33,1
0,21,R,649,4,0,37,4,0,56,0,0,5,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,14,0.7,1
0,29,R,515,17,1,21,17,0,60,0,0,10,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Pisces,0,0,15,0.58,1
1,46,R,515,1,0,6,1,0,182,0,0,42,1,1,1,1,0,0,Weekly,0,0,0,0,Aries,0,1,23,0.77,0
1,46,NA,557,0,0,4,0,0,48,0,0,0,1,0,0,0,1,0,NA,0,0,0,0,Libra,0,0,6,3,0
0,25,R,605,0,0,77,0,0,182,0,0,19,1,1,1,0,1,0,NA,0,0,0,0,NA,1,0,48,1.6,1
1,36,O,638,0,0,0,0,0,222,0,0,11,1,1,1,0,1,0,Monthly,0,0,0,0,Taurus,0,0,65,2.17,0
0,30,NA,NA,0,0,47,0,0,120,0,0,3,1,1,1,0,1,0,Weekly,0,0,0,0,Capricorn,0,0,28,0.93,0
0,31,R,426,5,1,19,5,0,51,0,0,9,1,0,0,0,1,2,Bi-Weekly,0,0,0,0,Taurus,0,0,11,0.37,1
0,31,R,552,0,0,47,0,0,158,0,0,8,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,1,0,44,1.47,0
0,27,R,522,0,0,20,0,0,36,0,0,1,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,12,0.92,0
0,44,NA,545,1,0,5,1,0,0,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Taurus,0,0,3,0.13,0
1,48,R,569,53,2,71,53,0,276,0,0,35,1,1,1,1,0,4,Bi-Weekly,0,0,0,0,Aquarius,0,0,45,1.5,1
0,32,R,NA,0,0,12,0,0,15,0,0,1,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,4,0.5,1
1,24,R,458,11,5,85,11,0,103,0,0,10,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,1,0,33,1.1,1
1,20,R,529,4,3,47,4,0,143,0,0,10,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Aquarius,1,0,35,1.17,1
1,53,NA,NA,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,1,0,NA,0,0
1,25,R,492,0,0,0,0,1,64,0,0,2,1,1,1,1,0,0,NA,0,0,1,0,NA,0,0,2,0.07,0
1,25,NA,NA,0,0,0,0,0,168,0,0,4,1,1,1,1,0,0,Monthly,0,0,0,0,Sagittarius,0,0,53,1.77,0
1,34,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bi-Weekly,0,0,0,0,Gemini,1,0,NA,0,0
0,54,O,680,0,0,0,0,0,270,0,0,45,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Gemini,1,0,75,2.5,1
0,47,R,561,0,0,0,0,1,183,0,0,12,1,1,1,0,1,0,Weekly,0,0,1,0,Virgo,0,0,51,1.7,0
0,46,O,472,2,0,31,2,0,49,0,0,7,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Pisces,0,0,17,0.85,1
1,45,R,NA,0,0,3,0,0,1,0,0,0,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Gemini,0,0,2,0,0
0,49,NA,NA,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,NA,0,0
1,27,NA,528,0,0,23,0,0,74,0,0,4,1,0,0,0,1,0,NA,0,0,0,0,NA,0,0,19,0.63,0
0,34,NA,550,0,0,2,0,0,0,0,0,0,1,1,1,1,0,0,Semi-Monthly,0,0,0,0,Aries,0,0,NA,0,0
0,51,R,473,0,0,158,0,0,292,0,0,27,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Leo,0,0,66,2.2,0
0,58,R,688,0,0,59,0,0,163,0,0,5,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aries,1,0,42,1.4,0
0,30,O,593,0,0,0,0,1,178,0,0,10,1,0,0,1,0,0,NA,0,0,0,0,Gemini,0,0,54,1.8,1
0,34,R,578,0,0,77,0,0,134,0,0,16,1,1,1,0,1,0,NA,0,0,0,0,Libra,0,0,30,1,0
0,24,R,670,34,0,50,34,0,285,0,0,8,1,1,1,0,1,0,Weekly,0,0,0,0,Aries,0,0,69,2.3,0
1,29,NA,596,5,0,64,5,0,191,0,0,13,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,20,0.67,0
1,23,NA,NA,0,0,47,0,0,110,0,0,4,1,0,0,1,0,0,Monthly,0,0,0,0,Gemini,0,0,33,1.1,0
0,47,NA,496,0,0,43,0,0,111,0,0,4,1,0,0,0,1,0,Weekly,0,0,0,0,Aries,0,0,34,1.13,1
1,20,NA,530,0,0,0,0,0,108,2,0,8,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Leo,1,0,36,1.2,1
0,31,NA,NA,0,0,64,0,0,160,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,0,44,1.47,0
1,26,O,645,8,1,70,8,0,187,0,0,10,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,1,0,52,1.73,1
0,37,NA,NA,0,0,34,0,0,117,0,0,0,1,1,1,0,1,0,Weekly,0,0,0,0,NA,0,0,33,1.1,0
0,25,NA,NA,0,0,11,0,0,15,0,0,0,1,1,1,0,1,0,NA,0,0,0,0,Leo,0,0,7,0.23,0
1,43,NA,487,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Gemini,0,0,2,0.07,0
0,42,NA,600,0,0,0,0,0,206,0,0,7,1,1,1,1,0,0,Monthly,0,0,0,0,Aquarius,0,0,54,1.8,0
0,33,R,540,12,0,104,11,0,185,0,0,8,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,59,1.97,0
0,21,R,NA,0,0,13,0,0,36,0,0,0,1,1,1,0,1,0,Weekly,0,0,0,0,Libra,0,0,9,0.75,0
0,30,NA,718,3,0,61,3,0,119,0,0,5,1,0,0,0,1,2,Bi-Weekly,0,0,0,0,Gemini,1,0,43,1.43,0
1,38,R,NA,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,Weekly,0,0,0,0,Virgo,1,0,NA,0,0
0,32,R,534,0,0,33,0,0,225,0,0,6,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,1,0,63,2.1,1
0,25,R,613,2,2,74,2,0,104,0,0,18,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,NA,0,0,41,1.37,1
1,26,NA,554,7,3,56,7,0,125,0,0,17,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Leo,1,0,26,0.87,1
1,25,NA,407,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,Semi-Monthly,0,0,0,0,Aquarius,0,0,NA,0,0
0,23,R,574,0,0,0,0,0,88,0,0,3,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Aries,0,0,47,1.57,0
1,20,O,483,0,0,49,0,0,115,0,0,3,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,36,1.2,1
1,55,NA,NA,0,0,3,0,0,0,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Virgo,0,0,NA,0,0
1,29,NA,474,0,0,0,0,1,145,1,0,21,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Virgo,0,0,58,1.93,0
0,23,NA,NA,2,0,7,2,0,25,0,0,2,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Pisces,0,0,5,0.17,0
1,29,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Monthly,0,0,0,0,Virgo,0,0,NA,0,0
0,43,R,594,1,1,131,1,0,212,0,0,35,1,1,1,1,0,3,NA,0,0,0,0,Scorpio,0,0,48,1.6,1
0,39,R,NA,0,0,6,0,0,9,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,2,0.5,0
0,32,O,573,0,0,37,0,0,70,0,0,16,1,1,1,0,1,0,Weekly,0,0,0,0,Taurus,1,0,21,0.7,1
1,19,R,NA,0,0,3,0,0,0,0,0,0,1,1,1,0,1,3,Weekly,0,0,0,0,Aquarius,1,0,1,0.13,0
0,30,NA,NA,0,0,2,0,0,16,0,0,1,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,2,0.15,0
0,23,NA,504,0,0,7,0,0,15,0,0,0,1,0,0,0,1,0,NA,0,0,0,0,Gemini,0,0,6,0.2,0
1,23,NA,NA,0,0,0,0,0,15,0,0,1,1,0,0,1,1,2,Bi-Weekly,0,0,0,0,Taurus,0,1,11,0.37,0
1,28,R,446,1,0,49,1,0,70,0,0,4,1,0,0,1,0,3,NA,0,0,0,0,Pisces,0,0,23,0.77,1
0,26,O,526,7,1,19,7,0,24,0,0,2,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,14,0.47,0
0,24,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Semi-Monthly,0,0,0,0,Leo,0,0,NA,0,0
0,21,O,609,6,1,33,6,0,55,0,0,5,1,1,1,0,1,0,Weekly,0,0,0,0,Libra,0,0,12,0.43,0
1,23,R,554,0,0,0,0,2,253,0,0,25,1,1,1,1,0,2,Bi-Weekly,0,0,0,0,Cancer,0,0,67,2.23,0
1,30,R,520,3,0,12,3,0,25,0,0,7,1,1,1,1,0,0,Weekly,0,0,0,0,NA,1,0,8,0.27,0
0,26,NA,611,0,0,0,0,0,201,0,0,3,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,47,1.57,1
1,26,R,461,0,0,19,0,0,154,0,0,31,1,1,1,0,1,0,Weekly,0,0,0,0,Capricorn,1,0,34,1.13,0
0,32,R,591,9,3,80,9,0,150,0,0,9,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Capricorn,1,0,29,0.97,1
1,24,R,541,0,0,0,0,0,207,0,0,10,1,1,1,0,1,0,Monthly,0,0,0,0,Libra,0,0,63,2.1,0
1,23,NA,553,0,0,0,0,0,44,0,0,4,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Taurus,1,0,23,0.77,0
0,33,R,621,0,0,66,0,0,247,0,0,17,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Gemini,0,0,64,2.13,1
0,24,R,NA,7,0,29,7,0,121,0,0,12,1,0,0,0,1,0,NA,0,0,0,0,Aries,0,1,24,0.89,0
1,24,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Weekly,0,0,0,0,Sagittarius,1,0,NA,0,0
1,37,R,NA,0,0,22,0,0,18,0,0,0,1,1,1,1,1,2,Bi-Weekly,0,0,0,0,NA,0,0,7,0.23,0
1,61,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Monthly,0,0,0,0,Gemini,1,0,NA,0,0
0,24,O,505,7,0,406,7,0,281,0,0,21,1,1,1,0,1,0,Weekly,0,0,0,0,Cancer,0,0,68,2.27,1
0,25,NA,487,0,0,0,0,0,212,0,0,32,1,1,1,0,1,3,Weekly,0,0,0,0,NA,1,0,63,2.1,1
0,33,NA,587,1,0,65,1,0,160,0,0,2,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,41,1.37,1
1,19,R,NA,0,0,40,0,0,147,0,0,5,1,1,1,0,1,2,Weekly,0,0,0,0,Capricorn,0,0,31,1.03,1
0,54,O,531,0,0,8,0,2,125,0,0,12,1,1,1,1,0,0,Semi-Monthly,0,0,0,0,Aquarius,1,0,44,1.47,0
0,24,NA,NA,0,0,3,0,0,6,0,0,2,1,0,0,1,1,2,NA,0,0,0,0,Scorpio,0,0,2,0.22,0
0,45,R,575,2,1,104,2,0,119,0,0,23,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,24,1,1
0,19,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Semi-Monthly,0,1,0,0,Cancer,0,0,NA,0,0
0,44,R,582,4,2,45,4,0,71,0,0,26,1,1,1,1,0,0,Weekly,0,0,0,0,Virgo,0,0,17,0.85,1
0,30,NA,NA,4,0,38,4,0,130,0,0,5,1,0,0,0,1,0,Semi-Monthly,0,0,0,0,Sagittarius,0,0,41,1.37,0
0,28,R,468,0,0,2,0,0,0,0,0,0,1,1,1,1,0,0,Weekly,0,0,0,0,Sagittarius,0,0,1,0.03,0
1,21,NA,NA,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,Weekly,0,0,0,0,Sagittarius,0,0,NA,0,0
1,35,R,NA,0,0,0,0,0,202,1,0,15,1,0,0,0,1,2,Weekly,0,0,0,0,Aries,0,0,67,2.23,0
0,23,NA,553,0,0,0,0,1,209,0,0,13,1,0,0,0,1,2,Bi-Weekly,0,0,0,0,Taurus,0,0,66,2.2,1
0,48,R,524,1,1,63,1,0,178,0,0,11,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Leo,0,0,45,1.5,1
0,30,R,501,0,0,3,0,1,105,1,0,17,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,33,1.1,0
1,35,NA,NA,0,0,0,0,0,64,0,0,0,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,12,0.4,0
0,58,NA,NA,0,0,0,0,0,1,0,0,0,1,1,1,1,0,2,Monthly,0,0,0,0,Cancer,1,0,NA,0,0
0,20,NA,NA,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,1,0.03,0
1,26,O,499,16,3,67,16,0,141,0,0,6,1,1,1,0,1,2,Semi-Monthly,0,0,0,0,Scorpio,1,0,26,0.87,1
0,29,O,496,0,0,0,0,0,140,0,0,4,1,1,1,1,0,0,NA,0,0,0,0,Taurus,0,0,57,1.9,1
1,35,R,564,1,0,3,1,0,6,0,0,0,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Taurus,0,0,1,1,0
0,26,NA,NA,2,0,165,2,0,243,0,0,17,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Leo,0,0,55,1.83,1
1,19,NA,NA,1,1,3,1,0,5,0,0,0,1,1,1,0,1,0,Weekly,0,0,0,0,Aries,0,0,1,0.2,0
1,25,O,599,31,1,61,30,0,100,0,0,20,1,0,0,0,1,0,NA,0,0,0,0,Virgo,1,0,24,0.8,0
0,49,O,NA,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,Monthly,0,0,0,0,Scorpio,0,0,NA,0,0
0,40,O,591,0,0,31,0,3,203,0,0,10,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Leo,1,0,55,1.83,1
0,39,R,528,31,4,41,30,0,160,0,0,40,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Libra,0,0,26,0.87,1
1,32,R,526,3,2,9,3,0,15,0,0,1,1,1,1,1,0,0,NA,0,0,0,0,Gemini,0,0,11,0.37,0
0,34,R,NA,3,1,13,3,0,15,0,0,2,1,1,1,1,0,0,NA,0,0,0,0,Virgo,0,0,8,0.27,1
0,27,NA,502,0,0,128,0,0,239,0,0,9,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Cancer,0,0,48,1.6,1
0,26,R,507,0,0,13,0,0,43,0,0,9,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Leo,1,0,24,0.8,0
0,42,NA,522,2,1,29,2,0,108,0,0,1,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,1,0,31,1.03,0
1,26,NA,577,1,0,2,1,0,5,0,0,2,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Leo,0,0,4,1.33,0
1,33,NA,NA,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,Semi-Monthly,0,0,0,0,Gemini,0,0,2,0.07,0
0,45,R,625,15,11,31,15,0,176,1,1,30,1,1,1,0,1,3,NA,0,0,0,0,Libra,0,0,60,2,0
0,48,NA,587,0,0,0,0,0,6,0,0,5,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,1,0.03,0
1,35,R,623,39,0,84,39,0,236,0,0,42,1,1,1,0,1,0,Monthly,0,0,0,0,Taurus,0,0,66,2.2,1
0,40,NA,541,0,0,0,0,0,6,0,0,0,1,1,1,1,0,0,NA,0,0,0,0,Taurus,0,0,1,0.03,0
0,50,O,527,0,0,0,0,1,188,0,0,19,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,60,2,0
0,25,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Weekly,0,0,0,0,Gemini,0,0,NA,0,0
0,21,R,636,0,0,0,0,0,212,0,0,12,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Leo,0,0,65,2.17,0
0,28,R,NA,45,4,45,45,0,213,0,0,51,1,0,0,0,1,0,Weekly,0,0,0,0,Libra,1,0,54,1.8,1
1,23,NA,NA,0,0,0,0,0,12,0,0,3,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aries,0,0,1,0.03,0
1,20,NA,NA,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,Monthly,0,0,0,0,Scorpio,1,0,NA,0,0
0,31,R,NA,0,0,21,0,0,58,0,0,2,1,0,0,0,1,0,Weekly,0,0,0,0,Scorpio,0,0,10,0.83,0
1,21,O,574,0,0,0,0,0,122,0,0,6,1,1,1,1,0,0,Bi-Weekly,0,0,1,0,NA,0,0,42,1.4,0
1,33,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bi-Weekly,0,0,0,0,Virgo,1,0,NA,0,0
0,38,R,534,0,0,0,0,0,17,0,0,0,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,34,1.13,1
1,23,NA,631,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,0,0,0,0,Cancer,0,0,NA,0,0
1,26,R,543,0,0,6,0,0,5,0,0,0,1,0,0,0,1,0,Weekly,0,0,0,0,Aries,0,0,4,0.5,0
1,29,NA,NA,0,0,0,0,0,15,0,0,1,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,NA,0,0,11,0.37,0
0,27,R,NA,0,0,37,0,0,65,0,0,2,1,0,0,0,1,2,Semi-Monthly,0,0,0,0,Leo,0,0,26,0.87,0
1,21,NA,557,0,0,41,0,0,45,0,0,4,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Virgo,1,0,20,0.67,1
1,34,NA,507,1,0,14,1,0,10,0,0,2,1,0,0,1,0,2,Semi-Monthly,0,0,0,0,Aries,0,0,7,0.23,1
1,20,NA,NA,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,NA,0,0,0,0,Taurus,0,0,NA,0,0
0,38,NA,608,0,0,80,0,0,215,0,0,15,1,1,1,1,0,2,Bi-Weekly,0,0,0,0,Sagittarius,0,0,56,1.87,1
1,25,NA,528,0,0,9,0,0,15,0,0,4,1,0,0,1,0,0,Weekly,0,1,0,0,Gemini,0,0,6,0.2,0
1,42,NA,NA,3,0,0,3,0,115,0,0,4,1,0,0,0,1,0,Monthly,0,0,0,0,Aries,0,0,42,1.4,0
0,26,NA,547,0,0,27,0,0,42,0,0,2,1,0,0,0,1,2,Bi-Weekly,0,0,0,0,Pisces,1,0,14,0.58,0
0,22,NA,NA,0,0,8,0,0,0,0,0,0,1,0,0,0,1,0,Weekly,0,0,0,0,Libra,0,0,1,0.5,0
1,22,R,588,0,0,0,0,0,165,1,1,13,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Cancer,1,0,52,1.73,0
0,29,R,NA,8,2,223,8,0,301,0,0,51,1,1,1,1,0,0,NA,0,0,0,0,Aries,0,0,67,2.23,1
0,30,NA,557,0,0,108,0,0,272,0,0,19,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,51,1.7,0
0,51,NA,NA,1,1,41,1,0,93,0,0,35,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Taurus,1,0,22,0.88,0
1,31,R,558,0,0,0,0,1,73,0,0,9,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Libra,0,0,34,1.13,1
1,24,NA,424,0,0,8,0,0,85,0,0,12,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Capricorn,0,0,32,1.07,1
1,25,R,540,5,0,51,5,0,164,0,0,24,1,1,1,0,1,0,Monthly,0,0,1,0,Libra,1,0,42,1.4,1
1,39,R,525,15,5,139,14,0,144,0,0,28,1,1,1,1,0,3,Monthly,0,0,0,0,Pisces,1,0,40,1.33,1
0,43,R,506,2,0,32,2,0,91,0,0,25,1,0,0,0,1,0,Weekly,0,0,0,0,Cancer,0,0,19,0.86,1
0,34,R,514,0,0,24,0,0,56,0,0,1,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Gemini,0,0,16,0.53,1
0,25,NA,479,0,0,28,0,0,60,0,0,1,1,1,1,1,0,0,Bi-Weekly,0,1,0,0,Capricorn,1,0,21,0.7,0
0,37,NA,NA,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,Weekly,0,0,0,0,Sagittarius,0,0,1,0.5,0
0,29,R,569,0,0,143,0,0,296,0,0,5,1,1,1,0,1,0,Weekly,0,0,0,0,Leo,0,0,57,1.9,1
0,31,R,563,0,0,24,0,0,61,0,0,3,1,1,1,1,0,0,NA,0,0,0,0,Gemini,0,0,13,0,0
1,21,R,421,2,1,46,1,0,79,0,0,10,1,0,0,0,1,0,Weekly,0,0,0,0,Scorpio,0,0,21,0.7,1
0,53,R,483,60,1,86,60,0,299,0,0,104,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Cancer,1,0,67,2.23,1
1,21,NA,540,0,0,0,0,1,195,0,0,20,1,1,1,0,1,2,Monthly,0,0,0,0,Aries,0,0,59,1.97,0
0,26,R,571,22,0,65,22,0,161,0,0,15,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,0,49,1.63,0
0,33,R,548,0,0,151,0,0,279,0,0,15,1,0,0,1,0,0,Weekly,0,0,0,0,Gemini,0,0,58,1.93,0
0,34,R,565,1,0,111,1,0,262,0,0,33,1,1,1,1,0,0,NA,0,0,0,0,Aries,0,0,58,1.93,1
0,33,R,473,11,3,151,11,0,267,0,0,19,1,1,1,0,1,0,Weekly,0,0,0,0,Gemini,0,0,41,1.37,1
0,40,R,554,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,NA,0,0,0,0,Virgo,0,0,NA,0,0
0,36,NA,544,0,0,7,0,0,5,0,0,0,1,0,0,0,1,0,Weekly,0,0,0,0,Aries,0,0,4,0.14,1
1,31,NA,535,0,0,0,0,0,114,0,0,1,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Libra,0,0,54,1.8,0
1,25,R,NA,0,0,2,0,0,56,0,0,6,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,21,0.7,0
0,37,R,604,15,1,0,14,0,296,1,0,23,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Leo,0,1,67,2.23,1
1,21,NA,NA,0,0,12,0,0,26,0,0,1,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Pisces,0,0,10,0.33,0
0,57,NA,524,2,1,40,2,0,109,0,0,15,1,1,1,1,0,2,Bi-Weekly,0,1,0,0,NA,0,0,23,0.77,0
0,25,R,511,0,0,0,0,0,235,0,0,5,1,1,1,0,1,0,NA,0,0,0,0,Leo,0,0,61,2.03,0
0,22,NA,NA,0,0,0,0,0,12,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,6,0.2,0
1,21,R,556,0,0,33,0,0,50,0,0,5,1,1,1,1,0,0,Monthly,0,0,0,0,Aries,0,0,17,0.57,1
1,28,R,549,0,0,0,0,0,185,0,0,15,1,1,1,0,1,0,Monthly,0,0,0,0,Taurus,0,0,63,2.1,0
1,23,NA,564,0,0,0,0,0,147,0,0,6,1,0,0,1,0,0,Weekly,0,0,0,0,Aquarius,1,0,37,1.23,1
0,23,R,578,0,0,109,0,0,241,0,0,8,1,1,1,0,1,2,Weekly,0,0,0,0,Libra,1,0,61,2.03,0
0,20,NA,NA,0,0,9,0,0,31,0,0,3,1,1,1,0,1,0,Weekly,0,0,0,0,Leo,1,0,7,0.23,0
0,34,R,548,0,0,0,0,0,221,0,0,12,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,69,2.3,0
0,32,O,526,0,0,55,0,0,68,0,0,5,1,1,1,1,0,0,Weekly,0,0,0,0,Gemini,0,0,17,0.94,1
0,40,NA,497,0,0,81,0,0,230,0,0,5,1,0,0,0,1,0,NA,0,0,0,0,NA,0,0,57,1.9,0
1,25,R,630,13,2,16,12,0,63,0,0,20,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Taurus,1,0,31,1.03,1
0,50,R,NA,1,0,6,1,0,44,0,0,20,1,1,1,1,0,0,NA,0,0,0,0,Cancer,0,0,2,0.1,1
1,29,R,NA,0,0,0,0,0,34,0,0,2,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Libra,1,0,19,0.63,0
0,34,O,586,2,2,29,2,0,48,0,0,9,1,0,0,0,1,0,Monthly,0,0,0,0,Leo,0,0,20,0.67,0
1,35,R,488,12,0,13,11,0,108,0,0,29,1,1,1,1,0,0,Weekly,0,0,0,0,Leo,0,0,26,0.87,0
0,49,R,448,22,0,60,22,0,244,0,0,12,1,1,1,1,0,0,NA,0,0,0,0,Leo,0,0,59,1.97,1
0,23,NA,621,0,0,7,0,0,9,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,1,0,4,0.13,0
0,29,NA,NA,0,0,11,0,0,21,0,0,1,1,1,1,0,1,0,Weekly,0,0,0,0,Aries,0,0,7,0.35,1
0,29,NA,580,0,0,78,0,0,150,0,0,5,1,0,0,1,0,0,NA,0,0,0,0,Pisces,0,0,38,1.27,0
1,22,NA,518,2,1,13,2,0,43,0,0,1,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,20,0.67,0
1,31,R,561,0,0,0,0,1,264,3,0,22,1,1,1,0,1,0,Bi-Weekly,0,1,1,0,Gemini,1,0,67,2.23,0
0,32,NA,NA,3,1,32,3,0,94,0,0,5,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,9,0.3,1
0,41,R,489,63,2,144,61,0,304,0,0,20,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,65,2.17,0
1,21,R,503,7,3,33,7,0,70,0,0,4,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Libra,1,0,18,0.6,0
0,35,R,541,6,1,223,6,0,292,0,0,21,1,1,1,1,0,0,Weekly,0,1,0,0,Libra,0,0,67,2.23,1
0,63,O,NA,5,0,6,5,0,53,0,0,29,1,1,1,0,1,0,Monthly,0,0,0,0,Sagittarius,0,0,11,1,1
